time,position,direction
4542340.343079,0,
4543011.561617,-1,L
4543644.864852,-2,L
4543925.431669,-3,L
4543942.762083,-4,L
4543959.719244,-5,L
4543976.37989,-6,L
4543993.326459,-7,L
4544008.66166,-8,L
4544022.70323,-9,L
4544037.635584,-10,L
4544053.188227,-11,L
4544069.647154,-12,L
4544085.279795,-13,L
4544099.238792,-14,L
4544112.345542,-15,L
4544125.901471,-16,L
4544142.583024,-17,L
4544163.386577,-18,L
4544184.082799,-19,L
4544202.889898,-20,L
4544266.892018,-19,R
4544324.712332,-20,L
4544342.986531,-21,L
4544357.689129,-22,L
4544371.113467,-23,L
4544383.542152,-24,L
4544395.313104,-25,L
4544406.64647,-26,L
4544417.488861,-27,L
4544427.243193,-28,L
4544436.403885,-29,L
4544445.193618,-30,L
4544453.800132,-31,L
4544462.244815,-32,L
4544470.551851,-33,L
4544478.832129,-34,L
4544487.17109,-35,L
4544495.63218,-36,L
4544504.278101,-37,L
4544513.306424,-38,L
4544523.370548,-39,L
4544535.130723,-40,L
4544548.834779,-41,L
4544564.833693,-42,L
4544585.803096,-43,L
4544603.417582,-44,L
4544615.173812,-45,L
4544624.770831,-46,L
4544633.870931,-47,L
4544643.139084,-48,L
4544652.881212,-49,L
4544662.704302,-50,L
4544672.252414,-51,L
4544681.446254,-52,L
4544690.268968,-53,L
4544698.509987,-54,L
4544706.202254,-55,L
4544713.460193,-56,L
4544720.418081,-57,L
4544727.266063,-58,L
4544734.065638,-59,L
4544740.859713,-60,L
4544747.604456,-61,L
4544754.433975,-62,L
4544761.552916,-63,L
4544769.346941,-64,L
4544778.012565,-65,L
4544788.474406,-66,L
4544803.843607,-67,L
4544940.798838,-68,L
4544959.330866,-69,L
4544973.819227,-70,L
4544989.542145,-71,L
4545006.022201,-72,L
4545023.594446,-73,L
4545046.456157,-74,L
4545072.25805,-75,L
4545091.276683,-76,L
4545103.339021,-77,L
4545112.555508,-78,L
4545120.370236,-79,L
4545127.376087,-80,L
4545133.964202,-81,L
4545140.382375,-82,L
4545146.669086,-83,L
4545153.034186,-84,L
4545159.568579,-85,L
4545166.355451,-86,L
4545173.464633,-87,L
4545181.092938,-88,L
4545189.393548,-89,L
4545198.599351,-90,L
4545208.573753,-91,L
4545219.01328,-92,L
4545229.283345,-93,L
4545238.726014,-94,L
4545247.02081,-95,L
4545254.38347,-96,L
4545261.033122,-97,L
4545267.121095,-98,L
4545272.892536,-99,L
4545278.416925,-100,L
4545283.761353,-101,L
4545288.939802,-102,L
4545294.016067,-103,L
4545298.984259,-104,L
4545303.913304,-105,L
4545308.646759,-106,L
4545313.340529,-107,L
4545318.021855,-108,L
4545322.691329,-109,L
4545327.239509,-110,L
4545331.812947,-111,L
4545336.483366,-112,L
4545341.41941,-113,L
4545346.275604,-114,L
4545351.576755,-115,L
4545357.166587,-116,L
4545363.204395,-117,L
4545369.9546,-118,L
4545377.863124,-119,L
4545387.747954,-120,L
4545400.201119,-121,L
4545416.85571,-122,L
4545438.748342,-123,L
4545456.395919,-124,L
4545469.591556,-125,L
4545478.637749,-126,L
4545485.608489,-127,L
4545491.466706,-128,L
4545496.565971,-129,L
4545501.128391,-130,L
4545505.359038,-131,L
4545509.348651,-132,L
4545513.158637,-133,L
4545516.811625,-134,L
4545520.354003,-135,L
4545523.787845,-136,L
4545527.122282,-137,L
4545530.363924,-138,L
4545533.548122,-139,L
4545536.66608,-140,L
4545539.726594,-141,L
4545542.757238,-142,L
4545545.741346,-143,L
4545548.724288,-144,L
4545551.721655,-145,L
4545554.695467,-146,L
4545557.713352,-147,L
4545560.767959,-148,L
4545563.860288,-149,L
4545567.029541,-150,L
4545570.300812,-151,L
4545573.721322,-152,L
