time,position,direction
10466971.624749,0,
10467356.127454,-1,L
10468258.170533,-2,L
10469248.755097,-3,L
10469273.527858,-4,L
10469289.842955,-5,L
10469302.502137,-6,L
10469315.434334,-7,L
10469332.79025,-8,L
10470510.656037,-9,L
10471560.403059,-10,L
10471827.615377,-11,L
10472783.953968,-12,L
10473809.964743,-13,L
10474019.971383,-12,R
10474067.2259,-11,R
10474113.107028,-12,L
10474126.042336,-13,L
10474136.216571,-14,L
10474145.060453,-15,L
10474152.909496,-16,L
10474160.127455,-17,L
10474166.841421,-18,L
10474173.251243,-19,L
10474179.402013,-20,L
10474185.257083,-21,L
10474190.869508,-22,L
10474196.242436,-23,L
10474201.337664,-24,L
10474206.223266,-25,L
10474210.967498,-26,L
10474215.700657,-27,L
10474220.374854,-28,L
10474225.007533,-29,L
10474229.587287,-30,L
10474234.116041,-31,L
10474238.640259,-32,L
10474243.11144,-33,L
10474247.566936,-34,L
10474252.1438,-35,L
10474256.666814,-36,L
10474261.501231,-37,L
10474266.168391,-38,L
10474271.14175,-39,L
10474276.289774,-40,L
10474281.628462,-41,L
10474287.122629,-42,L
10474292.74298,-43,L
10474298.463997,-44,L
10474304.493027,-45,L
10474310.68937,-46,L
10474317.313745,-47,L
10474324.246282,-48,L
10474331.273799,-49,L
10474338.3765,-50,L
10474346.106527,-51,L
10474353.872294,-52,L
10474362.29844,-53,L
10474371.531669,-54,L
10474381.90353,-55,L
10474393.635059,-56,L
10474406.180243,-57,L
10474418.263341,-58,L
10474429.524339,-59,L
10474441.36394,-60,L
10474455.892523,-61,L
10474474.124021,-62,L
10474495.001668,-63,L
10474511.056028,-64,L
10474522.927054,-65,L
10474532.790256,-66,L
10474541.454844,-67,L
10474549.363886,-68,L
10474556.886212,-69,L
10474564.223188,-70,L
10474571.560646,-71,L
10474579.027583,-72,L
10474586.690555,-73,L
10474594.426526,-74,L
10474602.271624,-75,L
10474610.211093,-76,L
10474618.380891,-77,L
10474626.841556,-78,L
10474635.705345,-79,L
10474645.016906,-80,L
10474655.092641,-81,L
10474666.163457,-82,L
10474679.464612,-83,L
10474697.667166,-84,L
10474722.29004,-85,L
10474744.424634,-86,L
10474761.837327,-87,L
10474775.759086,-88,L
10474787.917016,-89,L
10474799.124848,-90,L
10474810.656194,-91,L
10474822.990177,-92,L
10474836.482127,-93,L
10474849.988409,-94,L
10474863.298621,-95,L
10474875.343701,-96,L
10474886.250851,-97,L
10474896.064368,-98,L
10474904.998156,-99,L
10474913.035142,-100,L
10474920.833834,-101,L
10474928.417788,-102,L
10474935.853207,-103,L
10474942.832244,-104,L
10474949.968445,-105,L
10474957.322347,-106,L
10474965.103576,-107,L
10474973.475594,-108,L
10474982.4814,-109,L
10474992.068457,-110,L
10475002.010472,-111,L
10475012.589201,-112,L
10475022.966433,-113,L
10475033.881621,-114,L
10475045.213303,-115,L
10475057.687655,-116,L
10475073.470722,-117,L
10475097.102258,-118,L
10475131.197969,-119,L
10475151.408496,-120,L
10475166.074652,-121,L
10475179.513361,-122,L
10475192.121989,-123,L
10475204.498287,-124,L
10475217.398263,-125,L
10475231.558203,-126,L
10475248.210611,-127,L
10475267.302745,-128,L
10475286.107438,-129,L
10475302.368165,-130,L
10475316.402478,-131,L
10475328.857015,-132,L
10475340.209049,-133,L
10475351.315401,-134,L
10475362.342976,-135,L
10475373.365254,-136,L
10475384.765306,-137,L
10475398.038944,-138,L
10475412.983022,-139,L
10475429.633336,-140,L
10475454.943443,-141,L
10475528.798031,-140,R
10475708.306524,-141,L
10475733.879257,-142,L
10475747.939902,-143,L
10475758.970366,-144,L
10475769.163249,-145,L
10475779.041431,-146,L
10475788.297049,-147,L
10475797.042784,-148,L
10475805.09551,-149,L
10475812.561762,-150,L
10475819.540409,-151,L
10475826.042582,-152,L
10475832.230018,-153,L
10475838.105847,-154,L
10475843.690643,-155,L
10475849.034368,-156,L
10475854.160669,-157,L
10475859.108029,-158,L
10475863.89891,-159,L
10475868.567218,-160,L
10475873.141083,-161,L
10475877.619838,-162,L
10475882.064408,-163,L
10475886.515534,-164,L
10475891.003604,-165,L
10475895.616764,-166,L
10475900.357479,-167,L
10475905.138563,-168,L
10475910.24118,-169,L
10475915.537165,-170,L
10475921.231885,-171,L
10475927.492005,-172,L
10475934.779279,-173,L
10475944.114321,-174,L
10475958.355019,-175,L
10476004.453515,-176,L
10476030.43765,-177,L
10476043.718621,-178,L
10476053.380881,-179,L
10476061.37207,-180,L
10476068.523586,-181,L
10476075.224052,-182,L
10476081.557319,-183,L
10476087.71857,-184,L
10476093.627751,-185,L
10476099.343378,-186,L
10476105.074728,-187,L
10476110.778503,-188,L
10476116.46089,-189,L
10476122.193573,-190,L
10476128.061661,-191,L
10476134.132266,-192,L
10476140.49631,-193,L
10476147.243776,-194,L
10476154.45942,-195,L
10476162.143577,-196,L
10476170.445151,-197,L
10476179.642769,-198,L
10476189.770116,-199,L
10476201.244407,-200,L
10476215.936063,-201,L
10476256.069842,-202,L
10476286.531379,-203,L
10476302.949605,-204,L
10476316.08517,-205,L
10476328.461838,-206,L
10476340.945561,-207,L
10476355.969101,-208,L
10476375.018883,-209,L
10476397.848449,-210,L
10476417.690388,-211,L
10476433.140848,-212,L
10476445.990806,-213,L
10476457.247156,-214,L
10476468.154029,-215,L
10476479.991927,-216,L
10476496.242191,-217,L
10476548.913118,-216,R
10476573.233719,-215,R
10476663.179667,-216,L
10476684.856323,-217,L
10476701.317844,-218,L
10476716.04061,-219,L
10476731.629735,-220,L
10476751.539525,-221,L
10476817.459627,-222,L
10476845.991543,-223,L
10476863.445736,-224,L
10476875.679572,-225,L
10476885.174168,-226,L
10476893.065914,-227,L
10476900.064006,-228,L
10476906.252442,-229,L
10476911.962329,-230,L
10476917.239592,-231,L
10476922.139026,-232,L
10476926.728836,-233,L
10476931.110314,-234,L
10476935.308554,-235,L
10476939.383722,-236,L
10476943.363243,-237,L
10476947.266599,-238,L
10476951.111547,-239,L
10476954.918996,-240,L
10476958.716149,-241,L
10476962.527487,-242,L
10476966.38301,-243,L
10476970.319272,-244,L
10476974.38707,-245,L
10476978.667179,-246,L
10476983.135287,-247,L
10476987.947519,-248,L
10476992.966915,-249,L
10476998.37562,-250,L
10477004.162247,-251,L
10477010.359145,-252,L
10477016.86354,-253,L
10477023.78604,-254,L
10477031.124276,-255,L
10477038.984263,-256,L
10477047.368744,-257,L
10477056.5179,-258,L
10477066.641505,-259,L
10477077.531194,-260,L
10477089.333592,-261,L
10477103.216999,-262,L
10477121.278406,-263,L
10477145.092533,-264,L
10477232.599939,-263,R
10477279.179243,-264,L
10477295.760596,-265,L
10477309.473709,-266,L
10477321.342403,-267,L
10477331.187235,-268,L
10477339.533697,-269,L
10477346.974302,-270,L
10477353.816692,-271,L
10477360.298679,-272,L
10477366.578244,-273,L
10477372.802383,-274,L
10477379.134909,-275,L
10477385.763691,-276,L
10477392.939559,-277,L
10477401.002655,-278,L
10477410.82432,-279,L
10477427.920481,-280,L
10477470.910981,-279,R
10477536.432366,-280,L
10477551.9494,-281,L
10477563.346989,-282,L
10477572.911657,-283,L
10477581.357952,-284,L
10477588.854278,-285,L
10477595.685594,-286,L
10477602.020732,-287,L
10477608.222538,-288,L
10477613.959073,-289,L
10477619.887475,-290,L
10477625.944913,-291,L
10477632.263569,-292,L
10477638.654558,-293,L
10477645.900424,-294,L
10477653.467009,-295,L
10477662.053875,-296,L
10477671.404436,-297,L
10477681.445469,-298,L
10477692.658523,-299,L
10477705.297317,-300,L
10477719.03643,-301,L
10477733.232389,-302,L
10477747.6359,-303,L
10477762.298353,-304,L
10477779.118777,-305,L
10477801.882899,-306,L
10477823.432093,-307,L
10477840.202888,-308,L
10477856.78337,-309,L
10477879.739934,-310,L
10477918.143366,-311,L
10477946.303306,-312,L
10477964.321343,-313,L
10477987.50933,-314,L
10478028.270786,-315,L
10478057.206752,-316,L
10478074.976719,-317,L
10478091.934752,-318,L
10478110.17012,-319,L
10478126.763713,-320,L
10478140.082906,-321,L
10478151.313015,-322,L
10478161.309493,-323,L
10478170.507741,-324,L
10478178.482745,-325,L
10478185.519892,-326,L
10478192.104267,-327,L
10478198.173112,-328,L
10478203.884832,-329,L
10478209.200187,-330,L
10478214.238509,-331,L
10478219.067185,-332,L
10478223.702457,-333,L
10478228.219045,-334,L
10478232.603153,-335,L
10478236.91954,-336,L
10478241.023133,-337,L
10478245.100671,-338,L
10478249.22682,-339,L
10478253.426134,-340,L
10478257.754632,-341,L
10478262.30122,-342,L
10478267.20721,-343,L
10478272.179958,-344,L
10478277.474721,-345,L
10478283.182923,-346,L
10478289.553189,-347,L
10478296.792945,-348,L
10478305.183407,-349,L
10478315.41303,-350,L
10478330.163759,-351,L
10478348.52731,-352,L
10478364.172064,-353,L
10478376.47203,-354,L
10478387.539882,-355,L
10478398.325646,-356,L
10478408.894616,-357,L
10478419.407772,-358,L
10478430.337941,-359,L
10478441.7654,-360,L
10478454.710486,-361,L
10478469.221237,-362,L
10478486.582191,-363,L
10478504.795596,-364,L
10478517.354188,-365,L
10478526.915153,-366,L
10478535.129136,-367,L
10478542.587184,-368,L
10478549.727552,-369,L
10478556.776143,-370,L
10478563.860845,-371,L
10478571.024231,-372,L
10478578.23795,-373,L
10478585.450298,-374,L
10478592.58411,-375,L
10478599.532758,-376,L
10478606.287613,-377,L
10478612.799285,-378,L
10478619.102571,-379,L
10478625.31384,-380,L
10478631.449833,-381,L
10478637.735212,-382,L
10478644.477696,-383,L
10478651.854505,-384,L
10478660.668072,-385,L
10478673.616029,-386,L
10478747.734374,-385,R
10478802.25361,-386,L
10478815.346454,-387,L
10478825.805926,-388,L
10478836.058085,-389,L
10478846.703999,-390,L
10478857.96246,-391,L
10478872.263121,-392,L
10478900.182915,-393,L
10478939.878664,-394,L
10478954.751373,-395,L
10478964.434447,-396,L
10478972.16377,-397,L
10478978.979735,-398,L
10478985.310317,-399,L
10478991.417291,-400,L
10478997.416767,-401,L
10479003.320206,-402,L
10479009.061704,-403,L
10479014.68337,-404,L
10479020.206777,-405,L
10479025.655057,-406,L
10479031.097743,-407,L
10479036.606577,-408,L
10479042.323816,-409,L
10479048.403401,-410,L
10479055.633027,-411,L
10479072.042938,-412,L
10479154.140232,-413,L
10479175.110471,-414,L
10479192.71131,-415,L
10479213.139482,-416,L
10479236.127805,-417,L
10479261.130842,-418,L
10479338.001002,-419,L
10479397.480875,-420,L
10479506.545847,-421,L
