time,position,direction
7438272.411508,0,
7438360.82078,1,R
7438377.466997,2,R
7438398.925072,3,R
7438455.967742,2,L
7438494.102515,1,L
7438510.607141,0,L
7438521.626546,-1,L
7438530.280938,-2,L
7438537.764324,-3,L
7438544.568457,-4,L
7438550.899651,-5,L
7438556.919885,-6,L
7438562.725584,-7,L
7438568.352323,-8,L
7438573.786933,-9,L
7438579.017138,-10,L
7438584.077531,-11,L
7438588.970628,-12,L
7438593.710913,-13,L
7438598.317698,-14,L
7438602.798893,-15,L
7438607.153348,-16,L
7438611.404582,-17,L
7438615.553446,-18,L
7438619.610831,-19,L
7438623.587623,-20,L
7438627.50149,-21,L
7438631.381468,-22,L
7438635.237558,-23,L
7438639.081222,-24,L
7438642.911812,-25,L
7438646.736699,-26,L
7438650.593881,-27,L
7438654.477026,-28,L
7438658.420245,-29,L
7438662.417833,-30,L
7438666.465088,-31,L
7438670.548749,-32,L
7438674.694984,-33,L
7438678.899718,-34,L
7438683.164878,-35,L
7438687.521759,-36,L
7438691.990324,-37,L
7438696.607073,-38,L
7438701.350709,-39,L
7438706.247621,-40,L
7438711.314439,-41,L
7438716.539663,-42,L
7438722.076328,-43,L
7438727.497513,-44,L
7438733.342471,-45,L
7438739.527315,-46,L
7438746.169728,-47,L
7438753.557114,-48,L
7438762.057878,-49,L
7438772.305439,-50,L
7438786.001779,-51,L
7438805.605688,-52,L
7438828.764153,-53,L
7438846.840744,-54,L
7438860.842822,-55,L
7438871.807505,-56,L
7438880.401342,-57,L
7438887.294197,-58,L
7438893.141377,-59,L
7438898.320101,-60,L
7438903.035053,-61,L
7438907.423563,-62,L
7438911.569076,-63,L
7438915.555294,-64,L
7438919.406328,-65,L
7438923.165808,-66,L
7438926.847566,-67,L
7438930.483917,-68,L
7438934.072454,-69,L
7438937.646547,-70,L
7438941.22051,-71,L
7438944.803492,-72,L
7438948.402769,-73,L
7438952.030473,-74,L
7438955.640195,-75,L
7438959.289157,-76,L
7438962.956434,-77,L
7438966.668562,-78,L
