705.93,1,0,3,218
706.03,1,0,3,218
706.13,1,0,3,218
706.23,1,0,4,0
706.33,0,0,4,0
706.43,0,0,4,0
706.53,0,0,4,0
706.63,0,0,4,0
706.73,0,0,5,0
706.83,0,0,5,0
706.93,0,0,5,0
707.03,0,0,5,0
707.14,0,0,5,0
707.23,0,0,5,0
707.41,0,0,7,0
707.51,0,0,7,0
707.61,0,0,7,0
707.71,0,0,7,0
707.81,0,0,7,0
707.91,0,0,7,0
708.01,0,0,7,0
708.11,0,0,7,0
708.11,0,0,7,0
713.83,1,0,3,485
713.93,1,0,3,485
714.03,1,0,3,485
714.13,1,2,3,485
714.23,0,0,3,485
714.33,0,0,4,0
714.43,0,0,4,0
714.53,0,0,4,0
714.63,0,0,4,0
714.73,1,0,4,0
714.83,0,0,4,0
714.93,0,0,5,0
715.03,0,0,5,0
715.13,0,0,5,0
715.23,0,0,5,0
715.34,0,0,5,0
715.51,0,0,7,0
715.61,0,0,7,0
715.71,1,0,7,0
715.81,1,0,7,0
715.91,1,0,7,0
716.01,0,0,7,0
716.11,0,0,7,0
716.21,0,0,7,0
716.21,0,0,7,0
717.18,1,0,9,787
717.28,1,0,9,787
717.38,1,0,9,787
717.48,1,0,9,787
717.59,1,0,9,787
717.68,0,0,9,787
717.79,0,0,9,787
717.89,0,0,9,787
717.99,0,0,9,0
718.09,0,0,9,0
718.19,0,0,9,0
718.29,0,0,9,0
718.39,0,0,9,0
718.49,0,0,9,0
718.59,0,0,9,0
718.69,0,0,9,0
718.79,0,0,9,0
718.89,0,0,9,0
719.07,0,0,9,0
719.16,0,0,9,0
719.26,0,0,9,0
719.36,0,0,9,0
719.47,0,0,9,0
719.57,0,0,9,0
719.67,0,0,9,0
719.77,0,0,9,0
719.77,0,0,7,0
769.75,1,0,3,344
769.85,1,0,3,344
769.95,1,0,3,344
770.05,1,0,3,344
770.16,0,0,4,0
770.26,0,0,4,0
770.36,0,0,4,0
770.46,0,0,4,0
770.56,0,0,4,0
770.66,0,0,5,0
770.76,0,0,5,0
770.86,0,0,5,0
770.96,0,0,5,0
771.06,0,0,5,0
771.23,0,0,7,0
771.33,0,0,7,0
771.43,0,0,7,0
771.53,0,0,7,0
771.64,0,0,7,0
771.73,0,0,7,0
771.84,0,0,7,0
771.94,0,0,7,0
771.94,0,0,7,0
1199.93,1,0,9,688
1200.03,1,0,9,688
1200.13,1,0,9,688
1200.23,0,0,9,688
1200.33,0,0,9,688
1200.44,0,0,9,688
1200.54,0,0,9,688
1200.64,1,0,9,0
1200.74,0,0,9,0
1200.83,0,0,9,0
1200.94,0,0,9,0
1201.04,0,0,9,0
1201.14,0,0,9,0
1201.24,0,0,9,0
1201.34,0,0,9,0
1201.44,0,0,9,0
1201.54,0,0,9,0
1201.71,1,0,9,0
1201.81,1,0,9,0
1201.91,1,0,9,0
1202.01,1,0,9,0
1202.11,1,0,9,0
1202.21,1,0,9,0
1202.31,1,2,9,0
1202.42,1,2,9,0
1202.52,1,2,9,0
1202.62,1,0,9,0
1202.72,1,0,9,0
1202.82,1,0,9,0
1202.82,0,0,7,0
1852.26,1,0,3,402
1852.36,1,0,3,402
1852.46,1,0,3,402
1852.56,1,0,3,402
1852.67,1,0,3,402
1852.77,0,0,4,0
1852.87,0,0,4,0
1852.97,0,0,4,0
1853.07,0,0,4,0
1853.17,0,0,4,0
1853.27,0,0,5,0
1853.37,0,0,5,0
1853.47,0,0,5,0
1853.57,0,0,5,0
1853.67,0,0,5,0
1853.84,0,0,7,0
1853.94,0,0,7,0
1854.05,0,0,7,0
1854.15,0,0,7,0
1854.24,0,0,7,0
1854.34,0,0,7,0
1854.44,0,0,7,0
1854.55,0,0,7,0
1854.55,0,0,7,0
1870.57,1,0,9,302
1870.67,1,0,9,302
1870.77,0,0,9,302
1870.87,0,0,9,302
1870.97,1,0,9,0
1871.07,1,0,9,0
1871.18,1,2,9,0
1871.28,1,2,9,0
1871.38,0,0,9,0
1871.48,0,0,9,0
1871.58,1,0,9,0
1871.68,1,0,9,0
1871.78,1,0,9,0
1871.88,1,0,9,0
1872.05,1,0,9,0
1872.15,1,0,9,0
1872.25,1,0,9,0
1872.35,0,0,9,0
1872.45,0,0,9,0
1872.56,0,0,9,0
1872.65,0,0,9,0
1872.75,0,0,9,0
1872.75,0,0,7,0
7447.27,1,0,9,756
7447.37,1,0,9,756
7447.48,1,0,9,756
7447.58,1,0,9,756
7447.67,1,0,9,756
7447.78,1,0,9,756
7447.88,1,0,9,756
7447.98,1,0,9,756
7448.08,1,0,9,0
7448.18,1,0,9,0
7448.28,1,0,9,0
7448.38,1,0,9,0
7448.48,0,0,9,0
7448.58,0,0,9,0
7448.68,0,0,9,0
7448.78,0,0,9,0
7448.88,0,0,9,0
7448.98,0,0,9,0
7449.15,1,0,9,0
7449.25,1,0,9,0
7449.36,1,0,9,0
7449.46,1,0,9,0
7449.56,1,0,9,0
7449.66,0,0,9,0
7449.76,0,0,9,0
7449.86,0,0,9,0
7449.86,0,0,7,0
7548.21,1,0,3,511
7548.31,0,0,3,511
7548.41,0,0,3,511
7548.51,0,0,3,511
7548.61,0,0,3,511
7548.71,0,0,3,511
7548.81,0,0,4,0
7548.91,0,0,4,0
7549.01,1,0,4,0
7549.11,1,0,4,0
7549.21,1,0,4,0
7549.31,1,0,4,0
7549.41,1,0,5,0
7549.51,1,0,5,0
7549.61,1,0,5,0
7549.71,1,0,5,0
7549.81,1,0,5,0
7549.99,1,0,7,0
7550.09,1,0,7,0
7550.19,0,0,7,0
7550.29,1,0,7,0
7550.39,1,0,7,0
7550.49,1,0,7,0
7550.59,1,0,7,0
7550.69,1,0,7,0
7550.79,1,0,7,0
7550.79,0,0,7,0
7876.34,1,0,3,270
7876.44,0,0,3,270
7876.54,0,0,3,270
7876.64,0,0,4,0
7876.75,0,0,4,0
7876.84,0,0,4,0
7876.94,0,0,4,0
7877.04,0,0,4,0
7877.15,0,0,5,0
7877.25,0,0,5,0
7877.35,0,0,5,0
7877.45,0,0,5,0
7877.55,0,0,5,0
7877.72,0,0,7,0
7877.82,0,0,7,0
7877.92,0,0,7,0
7878.02,0,0,7,0
7878.12,0,0,7,0
7878.22,0,0,7,0
7878.32,0,0,7,0
7878.42,0,0,7,0
7878.42,0,0,7,0
15056.12,1,0,9,409
15056.22,1,0,9,409
15056.32,0,0,9,409
15056.42,0,0,9,409
15056.52,0,0,9,409
15056.62,0,0,9,0
15056.72,0,0,9,0
15056.82,0,0,9,0
15056.92,0,0,9,0
15057.02,0,0,9,0
15057.12,0,0,9,0
15057.22,0,0,9,0
15057.32,0,0,9,0
15057.42,0,0,9,0
15057.52,0,0,9,0
15057.70,0,0,9,0
15057.80,0,0,9,0
15057.90,0,0,9,0
15058.00,0,0,9,0
15058.10,0,0,9,0
15058.20,0,0,9,0
15058.30,0,0,9,0
15058.40,0,0,9,0
15058.40,0,0,7,0
15347.32,1,0,3,553
15347.42,0,0,3,553
15347.52,0,0,3,553
15347.62,0,0,3,553
15347.72,0,0,3,553
15347.82,0,0,3,553
15347.92,0,0,4,0
15348.02,0,0,4,0
15348.12,0,0,4,0
15348.22,0,0,4,0
15348.33,0,0,4,0
15348.42,0,0,5,0
15348.53,0,0,5,0
15348.63,0,0,5,0
15348.72,0,0,5,0
15348.83,0,0,5,0
15349.00,0,0,7,0
15349.10,0,0,7,0
15349.20,0,0,7,0
15349.30,0,0,7,0
15349.40,0,0,7,0
15349.50,0,0,7,0
15349.60,0,0,7,0
15349.70,0,0,7,0
15349.70,0,0,7,0
15709.86,1,0,3,210
15709.96,1,0,3,210
15710.06,1,0,3,210
15710.16,1,0,4,0
15710.26,1,0,4,0
15710.36,1,0,4,0
15710.46,1,0,4,0
15710.56,1,0,4,0
15710.66,1,0,5,0
15710.76,0,0,5,0
15710.86,0,0,5,0
15710.96,0,0,5,0
15711.06,0,0,5,0
15711.24,0,0,7,0
15711.34,0,0,7,0
15711.44,0,0,7,0
15711.54,0,0,7,0
15711.64,0,0,7,0
15711.74,0,0,7,0
15711.84,0,0,7,0
15711.94,0,0,7,0
15712.04,1,0,7,0
15712.14,1,0,7,0
15712.24,1,0,7,0
15712.34,1,0,7,0
15712.44,1,0,7,0
15712.54,1,0,7,0
15712.64,1,0,7,0
15712.64,0,0,7,0
16331.83,1,0,3,225
16331.93,1,0,3,225
16332.03,0,0,3,225
16332.13,0,0,4,0
16332.23,0,0,4,0
16332.33,0,0,4,0
16332.43,0,0,4,0
16332.53,0,0,4,0
16332.63,0,0,5,0
16332.73,1,0,5,0
16332.83,1,0,5,0
16332.93,1,0,5,0
16333.03,0,0,5,0
16333.21,0,0,7,0
16333.31,0,0,7,0
16333.41,0,0,7,0
16333.51,0,0,7,0
16333.61,0,0,7,0
16333.71,0,0,7,0
16333.81,0,0,7,0
16333.91,0,0,7,0
16333.91,0,0,7,0
16729.44,1,0,3,790
16729.54,0,0,3,790
16729.64,1,0,3,790
16729.74,0,0,3,790
16729.84,0,0,3,790
16729.94,1,0,3,790
16730.04,0,0,3,790
16730.14,0,0,3,790
16730.24,0,0,4,0
16730.34,0,0,4,0
16730.44,0,0,4,0
16730.54,0,0,4,0
16730.64,0,0,4,0
16730.74,0,0,5,0
16730.84,0,0,5,0
16730.94,0,0,5,0
16731.04,0,0,5,0
16731.14,0,0,5,0
16731.32,0,0,7,0
