time,position,direction
2704790.938558,0,
2705279.296818,1,R
2705303.183007,2,R
2705317.015129,3,R
2705330.122165,4,R
2705345.140016,5,R
2705426.57267,4,L
2705481.741159,3,L
2705527.96133,2,L
2705737.612284,1,L
2706007.379881,0,L
2706674.463419,-1,L
2706756.120626,0,R
2706773.532972,1,R
2706788.124419,2,R
2706800.160818,3,R
2706813.61024,4,R
2706879.101367,3,L
2706941.835447,2,L
2706973.23532,1,L
2707007.075317,0,L
2707032.09255,-1,L
2707050.648958,-2,L
2707066.510374,-3,L
2707082.678325,-4,L
2707102.94266,-5,L
2707126.101597,-6,L
2707149.057072,-7,L
2707181.135346,-8,L
2707370.513019,-9,L
2707400.589127,-10,L
2707424.985755,-11,L
2707443.019409,-12,L
2707460.179127,-13,L
2707479.399733,-14,L
2707502.357134,-15,L
2707528.169229,-16,L
2707545.655759,-17,L
2707558.044229,-18,L
2707567.948352,-19,L
2707576.657451,-20,L
2707584.642668,-21,L
2707592.226704,-22,L
2707599.528038,-23,L
2707606.598968,-24,L
2707613.408289,-25,L
2707619.906854,-26,L
2707626.155977,-27,L
2707632.162955,-28,L
2707638.001897,-29,L
2707643.675414,-30,L
2707649.203767,-31,L
2707654.563714,-32,L
2707659.75181,-33,L
2707664.771001,-34,L
2707669.630212,-35,L
2707674.342406,-36,L
2707678.900027,-37,L
2707683.345835,-38,L
2707687.731699,-39,L
2707692.109914,-40,L
2707696.510982,-41,L
2707700.942845,-42,L
2707705.405079,-43,L
2707709.892534,-44,L
2707714.423415,-45,L
2707718.976684,-46,L
2707723.569972,-47,L
2707728.209278,-48,L
2707732.870602,-49,L
2707737.569,-50,L
2707742.340526,-51,L
2707747.229385,-52,L
2707752.3805,-53,L
2707757.99013,-54,L
2707764.079051,-55,L
2707771.045963,-56,L
2707779.383251,-57,L
2707789.724518,-58,L
2707803.989543,-59,L
2707827.605586,-60,L
2707873.257077,-61,L
2707895.942721,-62,L
2707908.776186,-63,L
2707917.420637,-64,L
2707924.133663,-65,L
2707929.791422,-66,L
2707934.862408,-67,L
2707939.530492,-68,L
2707943.942318,-69,L
2707948.096573,-70,L
2707952.111885,-71,L
2707956.070605,-72,L
2707959.773235,-73,L
2707963.427328,-74,L
2707966.983756,-75,L
2707970.466499,-76,L
2707973.875576,-77,L
2707977.221839,-78,L
2707980.500973,-79,L
2707983.717978,-80,L
2707986.875761,-81,L
2707989.96949,-82,L
2707993.02396,-83,L
2707996.027522,-84,L
2707998.983586,-85,L
2708001.903742,-86,L
2708004.79375,-87,L
2708007.668536,-88,L
2708010.513008,-89,L
2708013.349257,-90,L
2708016.17097,-91,L
2708018.978609,-92,L
2708021.771507,-93,L
2708024.570905,-94,L
2708027.388933,-95,L
2708030.240256,-96,L
2708033.121653,-97,L
2708036.034939,-98,L
2708038.980669,-99,L
2708041.979973,-100,L
2708045.008665,-101,L
2708048.08369,-102,L
2708051.485212,-103,L
2708054.849734,-104,L
2708058.058368,-105,L
2708061.545056,-106,L
2708065.306889,-107,L
2708069.270812,-108,L
2708073.516048,-109,L
2708077.991429,-110,L
2708082.729419,-111,L
2708087.726851,-112,L
2708092.970966,-113,L
2708098.449763,-114,L
2708104.176521,-115,L
2708110.137758,-116,L
2708116.246068,-117,L
2708122.499098,-118,L
2708128.735166,-119,L
2708134.857938,-120,L
2708140.723195,-121,L
2708146.329361,-122,L
2708151.629105,-123,L
2708156.698221,-124,L
2708161.558635,-125,L
2708166.300755,-126,L
2708170.90708,-127,L
2708175.456794,-128,L
2708180.031989,-129,L
2708184.57087,-130,L
2708189.145732,-131,L
2708193.722371,-132,L
2708198.312974,-133,L
2708202.859317,-134,L
2708207.376532,-135,L
2708211.88182,-136,L
2708216.360979,-137,L
2708220.854712,-138,L
2708225.354834,-139,L
2708229.920882,-140,L
2708234.534891,-141,L
2708239.178401,-142,L
2708243.861484,-143,L
2708248.532437,-144,L
2708253.195446,-145,L
2708257.855326,-146,L
2708262.469095,-147,L
2708267.027198,-148,L
2708271.52619,-149,L
2708276.032127,-150,L
2708280.542508,-151,L
2708285.150573,-152,L
2708289.855674,-153,L
2708294.679886,-154,L
2708299.593633,-155,L
2708304.53814,-156,L
2708309.476942,-157,L
2708314.415449,-158,L
2708319.340566,-159,L
2708324.241444,-160,L
2708329.155598,-161,L
2708334.022791,-162,L
2708338.816428,-163,L
2708343.556918,-164,L
2708348.270705,-165,L
2708352.892344,-166,L
2708357.433151,-167,L
2708361.92555,-168,L
2708366.253933,-169,L
2708370.491336,-170,L
2708374.687516,-171,L
2708379.27747,-172,L
2708382.730677,-173,L
2708386.568046,-174,L
2708390.336268,-175,L
2708394.00875,-176,L
2708397.673861,-177,L
2708401.337992,-178,L
2708405.117732,-179,L
2708409.012286,-180,L
2708413.028172,-181,L
2708417.118483,-182,L
2708421.185294,-183,L
2708425.736953,-184,L
2708429.395046,-185,L
2708433.585134,-186,L
2708437.797314,-187,L
2708442.013254,-188,L
2708446.31023,-189,L
2708450.613354,-190,L
2708454.95981,-191,L
2708459.428933,-192,L
2708463.674427,-193,L
2708467.846627,-194,L
2708471.9999,-195,L
2708476.090989,-196,L
2708480.101616,-197,L
2708484.077539,-198,L
2708487.847687,-199,L
2708491.57052,-200,L
2708495.198373,-201,L
2708498.768171,-202,L
2708502.281543,-203,L
2708505.721417,-204,L
2708509.116309,-205,L
2708512.483238,-206,L
2708515.848483,-207,L
2708519.141191,-208,L
2708522.415473,-209,L
2708525.722755,-210,L
2708528.978852,-211,L
2708532.262597,-212,L
2708535.564324,-213,L
2708538.886494,-214,L
2708542.242128,-215,L
2708545.611742,-216,L
2708548.998949,-217,L
2708552.43873,-218,L
2708555.968676,-219,L
2708559.376994,-220,L
2708562.871071,-221,L
2708566.402054,-222,L
2708570.031907,-223,L
2708573.743425,-224,L
2708577.587998,-225,L
2708581.5462,-226,L
2708585.62003,-227,L
2708589.797914,-228,L
2708594.131556,-229,L
2708598.579271,-230,L
2708603.191558,-231,L
2708608.028844,-232,L
2708613.124052,-233,L
2708618.514739,-234,L
2708624.212442,-235,L
2708630.077161,-236,L
2708636.092694,-237,L
2708642.268818,-238,L
2708648.645625,-239,L
2708655.242985,-240,L
2708662.118935,-241,L
2708669.329234,-242,L
2708676.843104,-243,L
2708684.562657,-244,L
2708692.39206,-245,L
2708700.197297,-246,L
2708707.844629,-247,L
2708715.166667,-248,L
2708722.035784,-249,L
2708728.37298,-250,L
2708734.249311,-251,L
2708739.811996,-252,L
2708745.139702,-253,L
2708750.259337,-254,L
2708755.214176,-255,L
2708760.026091,-256,L
2708764.728119,-257,L
2708769.383887,-258,L
2708774.07647,-259,L
2708778.799368,-260,L
2708783.586246,-261,L
