time,position,direction
9221788.947771,0,
9221995.464491,-1,L
9222309.778389,-2,L
9222338.032427,-3,L
9222356.602042,-4,L
9222370.409769,-5,L
9222380.775055,-6,L
9222389.360417,-7,L
9222397.017475,-8,L
9222404.067929,-9,L
9222410.460243,-10,L
9222416.320581,-11,L
9222421.692314,-12,L
9222426.822087,-13,L
9222431.886787,-14,L
9222437.01919,-15,L
9222442.177999,-16,L
9222447.290958,-17,L
9222452.33951,-18,L
9222457.275692,-19,L
9222462.107154,-20,L
9222466.821025,-21,L
9222471.406471,-22,L
9222475.836326,-23,L
9222480.122979,-24,L
9222484.272801,-25,L
9222488.31029,-26,L
9222492.254707,-27,L
9222496.121699,-28,L
9222499.928932,-29,L
9222503.685906,-30,L
9222507.403603,-31,L
9222511.091967,-32,L
9222514.759739,-33,L
9222518.436325,-34,L
9222522.132837,-35,L
9222525.858756,-36,L
9222529.63299,-37,L
9222533.463797,-38,L
9222537.397806,-39,L
9222541.46211,-40,L
9222545.652394,-41,L
9222549.979695,-42,L
9222554.427865,-43,L
9222559.035663,-44,L
9222563.780385,-45,L
9222568.675901,-46,L
9222573.726731,-47,L
9222578.909133,-48,L
9222584.170849,-49,L
9222589.470027,-50,L
9222594.78465,-51,L
9222600.075421,-52,L
9222605.334248,-53,L
9222610.550761,-54,L
9222615.739015,-55,L
9222620.900565,-56,L
9222626.084893,-57,L
9222631.248851,-58,L
9222636.396253,-59,L
9222641.515878,-60,L
9222646.594874,-61,L
9222651.612019,-62,L
9222656.56385,-63,L
9222661.459237,-64,L
9222666.244014,-65,L
9222670.93094,-66,L
9222675.531571,-67,L
9222680.057685,-68,L
9222684.522484,-69,L
9222688.956487,-70,L
9222693.416657,-71,L
9222697.787884,-72,L
9222702.256553,-73,L
9222706.849185,-74,L
9222711.691572,-75,L
9222716.366406,-76,L
9222721.040962,-77,L
9222725.641167,-78,L
9222730.20228,-79,L
9222734.718487,-80,L
9222739.157694,-81,L
9222743.523513,-82,L
9222747.851906,-83,L
9222752.136745,-84,L
9222756.372621,-85,L
9222760.696644,-86,L
9222764.910558,-87,L
9222769.161045,-88,L
9222773.482975,-89,L
9222777.763332,-90,L
9222782.210039,-91,L
9222786.667635,-92,L
9222790.863345,-93,L
9222795.230831,-94,L
